Character,VerbJuanito,llevaron
Mauricia,tenía
Mauricia,daba
Fortunata,presenció
Mauricia,callaba
Mauricia,aprovechaba
Mauricia,devolvía
Mauricia,puso
Mauricia,quitaba
Mauricia,Contestó
Mauricia,olido
Mauricia,alargó
Mauricia,comerse
Mauricia,empezó
Mauricia,creía
Fortunata,manifestó
Mauricia,dijo
Jacinta,quiso
Mauricia,reía
Mauricia,recogió
Mauricia,tiró
Fortunata,tardaron
Fortunata,echaba
Jacinta,costeó
Jacinta,regaló
Fortunata,tenía
Fortunata,vio
Jacinta,apareció
Fortunata,quitó
Jacinta,sufría
Jacinta,presentaba
Maximiliano,entró
Maximiliano,ponía
Fortunata,hacía
Fortunata,hizo
Jacinta,beba
Fortunata,contestó
Mauricia,solía
Mauricia,dio
Fortunata,abrió
Fortunata,vestirse
Mauricia,quedó
Maximiliano,dijo
Maximiliano,habló
Maximiliano,dijo
Fortunata,retiró
Mauricia,turbaba
Fortunata,miré
Mauricia,diese
Mauricia,hacía
Mauricia,tenía
Mauricia,tocó
Mauricia,lloraba
Fortunata,comprender
Fortunata,echó
Mauricia,puso
Mauricia,desplegó
Fortunata,acercó
Mauricia,levantó
Mauricia,visto
Mauricia,estaba
Mauricia,levantaba
Mauricia,atravesó
Fortunata,sentía
Fortunata,hizo
Mauricia,salió
Mauricia,hizo
Mauricia,descendía
Mauricia,apretaba
Mauricia,haces
Mauricia,estaba
Mauricia,visto
Fortunata,dijo
Fortunata,llegó
Mauricia,tenido
Mauricia,--bramaba
Mauricia,defendía
Fortunata,bajó
Mauricia,levantó
Fortunata,saldría
Maxi,hablaba
Maxi,dio
Fortunata,entró
Maxi,entraría
Fortunata,echó
Maximiliano,esperaban
Fortunata,prestase
Maximiliano,invitar
Fortunata,supo
Mauricia,infundía
Mauricia,traía
Fortunata,consideró
Fortunata,preguntó
Mauricia,inclinó
Fortunata,vio
Fortunata,--dijo
Fortunata,sintió
Mauricia,verla
Fortunata,dijo
Fortunata,veía
Mauricia,--añadió
Fortunata,sí--dijo
Fortunata,parecía
Fortunata,responder
Maximiliano,entró
Fortunata,quiso
Fortunata,sintió
Fortunata,comprometió
Maxi,llevaba
Fortunata,tenía
Mauricia,dicho
Fortunata,siguió
Fortunata,notaron
Maximiliano,sentía
Fortunata,retires--dijo
Maximiliano,pidió
Fortunata,levantó
Maxi,echó
Fortunata,insistía
Fortunata,creyó
Mauricia,contado
Maxi,acababa
Fortunata,cogió
Fortunata,oyó
Fortunata,salió
Fortunata,pensó
Fortunata,levantó
Fortunata,hizo
Fortunata,respiró
Fortunata,respondió
Maxi,dado
Fortunata,opinó
Maxi,quejaba
Fortunata,tuvo
Fortunata,familiona--contestó
Maximiliano,levantó
Fortunata,sintió
Maximiliano,dijo
Fortunata,dijo
Maxi,quedó
Maxi,llamó
Maxi,salió
Maxi,venía
Fortunata,determinó
Maxi,contarle
Maxi,sale
Fortunata,miró
Fortunata,pudo
Fortunata,daba
Juárez,vi
Juárez,sacó
Fortunata,vio
Fortunata,consideraba
Fortunata,entendía
Fortunata,pasó
Fortunata,miró
Maxi,entró
Fortunata,contemplaba
Maxi,salía
Juanito,_
Juárez,reventó
Fortunata,tenía
Fortunata,siguió
Fortunata,tú?--preguntó
Fortunata,trataba
Maxi,tenía
Fortunata,servía
Fortunata,miraba
Maxi,Suponía
Fortunata,estaba
Fortunata,salido
Maximiliano,entró
Fortunata,quedó
Maxi,siguió
Maxi,arrebató
Fortunata,parecía
Fortunata,ido
Maximiliano,vio
Fortunata,volvió
Fortunata,esmerose
Fortunata,mostró
Mauricia,dicho
Maxi,notaba
Maxi,penetrar
Fortunata,vuelto
Fortunata,recogió
Maxi,dijo
Fortunata,Asustose
Maxi,--dijo
Maxi,dijo
Fortunata,tenía
Maxi,deseaba
Maxi,perdía
Maxi,iba
Maxi,logró
Maxi,dijo
Maxi,contestó
Fortunata,aparecido
Fortunata,entrado
Fortunata,entró
Fortunata,miró
Fortunata,prestó
Maxi,preguntó
Fortunata,estaba
Fortunata,dio
Fortunata,contestar
Fortunata,seguía
Fortunata,muerto--replicó
Fortunata,vio
Fortunata,contestó
Fortunata,contestó
Maxi,provocó
Fortunata,lloraba
Fortunata,sabía
Fortunata,tenía
