fortunata_y_jacinta_3b.txt, Fortunata, dijo
fortunata_y_jacinta_3b.txt, Aurora, volvió
fortunata_y_jacinta_3b.txt, Fortunata, quería
fortunata_y_jacinta_3b.txt, Maximiliano, hizo
fortunata_y_jacinta_3b.txt, José Izquierdo, apareció
fortunata_y_jacinta_3b.txt, Maximiliano, serio
fortunata_y_jacinta_3b.txt, Maximiliano, levantaron
fortunata_y_jacinta_3b.txt, Fortunata, llamó
fortunata_y_jacinta_3b.txt, Fortunata, bebía
fortunata_y_jacinta_3b.txt, Maxi, allí
fortunata_y_jacinta_3b.txt, Fortunata, sintió
fortunata_y_jacinta_3b.txt, Fortunata, amenazándole
fortunata_y_jacinta_3b.txt, Fortunata, exaltándose
fortunata_y_jacinta_3b.txt, Fortunata, incorporó
fortunata_y_jacinta_3b.txt, Maxi, miraba
fortunata_y_jacinta_3b.txt, Maxi, venido
fortunata_y_jacinta_3b.txt, Fortunata, vuelto
fortunata_y_jacinta_3b.txt, Maxi, dicho
fortunata_y_jacinta_3b.txt, Juan Evaristo, volvió
fortunata_y_jacinta_3b.txt, Fortunata, tomó
fortunata_y_jacinta_3b.txt, Fortunata, consintió
fortunata_y_jacinta_3b.txt, Fortunata, pareció
fortunata_y_jacinta_3b.txt, Fortunata, expresaba
fortunata_y_jacinta_3b.txt, Fortunata, tiró
fortunata_y_jacinta_3b.txt, Maximiliano, comprado
fortunata_y_jacinta_3b.txt, Fortunata, componía
fortunata_y_jacinta_3b.txt, Juan Evaristo, daba
fortunata_y_jacinta_3b.txt, Fortunata, lloraba
fortunata_y_jacinta_3b.txt, Fortunata, rió
fortunata_y_jacinta_3b.txt, Juan Evaristo, pedía
fortunata_y_jacinta_3b.txt, Fortunata, incorporado
fortunata_y_jacinta_3b.txt, Juan Evaristo, dormía
fortunata_y_jacinta_3b.txt, Fortunata, movió
fortunata_y_jacinta_3b.txt, Fortunata, abra
fortunata_y_jacinta_3b.txt, Fortunata, matado
fortunata_y_jacinta_3b.txt, José Izquierdo, entró
fortunata_y_jacinta_3b.txt, Fortunata, miraba
fortunata_y_jacinta_3b.txt, Maxi, mirándole
fortunata_y_jacinta_3b.txt, Maxi, prorrumpió
fortunata_y_jacinta_3b.txt, Maxi, vistió
fortunata_y_jacinta_3b.txt, Maximiliano, expresó
fortunata_y_jacinta_3b.txt, Maxi, iba
fortunata_y_jacinda_3a.txt, D. Evaristo, es--agregó
fortunata_y_jacinda_3a.txt, Fortunata, esas
fortunata_y_jacinda_3a.txt, Fortunata, decía
fortunata_y_jacinda_3a.txt, Fortunata, créelo
fortunata_y_jacinda_3a.txt, Fortunata, comprendió
fortunata_y_jacinda_3a.txt, Fortunata, en
fortunata_y_jacinda_3a.txt, Fortunata, pensado
fortunata_y_jacinda_3a.txt, Fortunata, atravesó
fortunata_y_jacinda_3a.txt, Fortunata, vio
fortunata_y_jacinda_3a.txt, D. Evaristo, fue
fortunata_y_jacinda_3a.txt, Fortunata, Estaba
fortunata_y_jacinda_3a.txt, D. Evaristo, preciaba
fortunata_y_jacinda_3a.txt, Fortunata, convenció
fortunata_y_jacinda_3a.txt, D. Evaristo, es!--indicó
fortunata_y_jacinda_3a.txt, Fortunata, dejó
fortunata_y_jacinda_3a.txt, Fortunata, entendía
fortunata_y_jacinda_3a.txt, Fortunata, contenta
fortunata_y_jacinda_3a.txt, Fortunata, sentía
fortunata_y_jacinda_3a.txt, D. Evaristo, compró
fortunata_y_jacinda_3a.txt, Fortunata, tuviese
fortunata_y_jacinda_3a.txt, Fortunata, empezando
fortunata_y_jacinda_3a.txt, D. Evaristo, estuvo
fortunata_y_jacinda_3a.txt, Fortunata, hablar
fortunata_y_jacinda_3a.txt, D. Evaristo, cesaba
fortunata_y_jacinda_3a.txt, D. Evaristo, permitía
fortunata_y_jacinda_3a.txt, Fortunata, tenía
fortunata_y_jacinda_3a.txt, Fortunata, iba
fortunata_y_jacinda_3a.txt, Fortunata, pasó
fortunata_y_jacinda_3a.txt, Fortunata, oía
fortunata_y_jacinda_3a.txt, Fortunata, hacía
fortunata_y_jacinda_3a.txt, D. Evaristo, sentía
fortunata_y_jacinda_3a.txt, Fortunata, pasmarte--indicó
fortunata_y_jacinda_3a.txt, Fortunata, gritar
fortunata_y_jacinda_3a.txt, Fortunata, notado
fortunata_y_jacinda_3a.txt, D. Evaristo, es
fortunata_y_jacinda_3a.txt, D. Evaristo, alzar
fortunata_y_jacinda_3a.txt, D. Evaristo, preguntó
fortunata_y_jacinda_3a.txt, Fortunata, hecho
fortunata_y_jacinda_3a.txt, Fortunata, sabes
fortunata_y_jacinda_3a.txt, Fortunata, entendía
fortunata_y_jacinda_3a.txt, Fortunata, comía
fortunata_y_jacinda_3a.txt, Fortunata, pensaba
fortunata_y_jacinda_3a.txt, Fortunata, Corrió
fortunata_y_jacinda_3a.txt, D. Evaristo, contestaba
fortunata_y_jacinda_3a.txt, Fortunata, permaneció
fortunata_y_jacinda_3a.txt, D. Evaristo, serlo
fortunata_y_jacinda_3a.txt, D. Evaristo, desplegó
fortunata_y_jacinda_3a.txt, D. Evaristo, volvió
fortunata_y_jacinda_3a.txt, Fortunata, estuvo
fortunata_y_jacinda_3a.txt, Fortunata, podía
fortunata_y_jacinda_3a.txt, D. Evaristo, moría
fortunata_y_jacinda_3a.txt, Fortunata, dio
fortunata_y_jacinda_3a.txt, Maximiliano, abrirá
fortunata_y_jacinda_3a.txt, D. Evaristo, arrugó
fortunata_y_jacinda_3a.txt, Fortunata, estaba
fortunata_y_jacinda_3a.txt, Maximiliano, pensará
fortunata_y_jacinda_3a.txt, Maxi, tomado
fortunata_y_jacinda_3a.txt, D. Evaristo, visitó
fortunata_y_jacinda_3a.txt, Maximiliano, dedicado
fortunata_y_jacinda_3a.txt, Fortunata, asustó
fortunata_y_jacinda_3a.txt, D. Evaristo, atreviose
fortunata_y_jacinda_3a.txt, D. Evaristo, reconoció
fortunata_y_jacinda_3a.txt, D. Evaristo, dos!--dijo
fortunata_y_jacinda_3a.txt, Maxi, dijo
fortunata_y_jacinda_3a.txt, Maximiliano, comprendía
fortunata_y_jacinda_3a.txt, Maxi, dedicado
fortunata_y_jacinda_3a.txt, D. Evaristo, vuelvo
fortunata_y_jacinda_3a.txt, D. Evaristo, descubrió
fortunata_y_jacinda_3a.txt, Maximiliano, llenó
fortunata_y_jacinda_3a.txt, D. Evaristo, Despidiose
fortunata_y_jacinda_3a.txt, D. Evaristo, coche
fortunata_y_jacinda_3a.txt, Fortunata, sabía
fortunata_y_jacinda_3a.txt, Fortunata, existe
fortunata_y_jacinda_3a.txt, D. Evaristo, Creyeron
fortunata_y_jacinda_3a.txt, Fortunata, verle
fortunata_y_jacinda_3a.txt, D. Evaristo, olvidó
fortunata_y_jacinda_3a.txt, D. Evaristo, quedó
fortunata_y_jacinda_3a.txt, Maximiliano, ángel
fortunata_y_jacinda_3a.txt, D. Evaristo, cristiano
fortunata_y_jacinda_3a.txt, Maximiliano, quiere
fortunata_y_jacinda_3a.txt, D. Evaristo, dice
fortunata_y_jacinda_3a.txt, Mauricia, estado
fortunata_y_jacinda_3a.txt, Fortunata, dado
fortunata_y_jacinda_3a.txt, Fortunata, dado
fortunata_y_jacinda_3a.txt, Juanito Santa Cruz, era
fortunata_y_jacinda_3a.txt, Maximiliano, concluyendo
fortunata_y_jacinda_3a.txt, Maximiliano, servido
fortunata_y_jacinda_3a.txt, Maxi, estaba
fortunata_y_jacinda_3a.txt, Maxi, dijo
fortunata_y_jacinda_3a.txt, Fortunata, estaba
fortunata_y_jacinda_3a.txt, Fortunata, siéntate
fortunata_y_jacinda_3a.txt, Maximiliano, sintió
fortunata_y_jacinda_3a.txt, Fortunata, dijo
fortunata_y_jacinda_3a.txt, Maxi, empezó
fortunata_y_jacinda_3a.txt, Fortunata, miraba
fortunata_y_jacinda_3a.txt, Maxi, opinaba
fortunata_y_jacinda_3a.txt, Maxi, apretó
fortunata_y_jacinda_3a.txt, Mauricia, tienes
fortunata_y_jacinda_3a.txt, Fortunata, es
fortunata_y_jacinda_3a.txt, Fortunata, quitó
fortunata_y_jacinda_3a.txt, Maximiliano, habló
fortunata_y_jacinda_3a.txt, Maxi, Refirió
fortunata_y_jacinda_3a.txt, Mauricia, saliese
fortunata_y_jacinda_3a.txt, Mauricia, enfureció
fortunata_y_jacinda_3a.txt, Fortunata, hacía
fortunata_y_jacinda_3a.txt, Fortunata, saldría
fortunata_y_jacinda_3a.txt, Fortunata, componía
fortunata_y_jacinda_3a.txt, Maxi, veía
fortunata_y_jacinda_3a.txt, Fortunata, dile
fortunata_y_jacinda_3a.txt, Mauricia, muriendo
fortunata_y_jacinda_3a.txt, Mauricia, fue
fortunata_y_jacinda_3a.txt, Fortunata, ofenderse
fortunata_y_jacinda_3a.txt, Mauricia, ponía
fortunata_y_jacinda_3a.txt, Fortunata, dijo
fortunata_y_jacinda_3a.txt, Fortunata, sentía
fortunata_y_jacinda_3a.txt, Fortunata, pensaba
fortunata_y_jacinda_3a.txt, Fortunata, decía
fortunata_y_jacinda_3a.txt, Mauricia, debía
fortunata_y_jacinda_3a.txt, Mauricia, recibiera
fortunata_y_jacinda_3a.txt, Fortunata, entrado
fortunata_y_jacinda_3a.txt, Fortunata, oyó
fortunata_y_jacinda_3a.txt, Mauricia, frunció
fortunata_y_jacinda_3a.txt, Mauricia, instante
fortunata_y_jacinda_3a.txt, Mauricia, sentía
fortunata_y_jacinda_3a.txt, Fortunata, acompañaban
fortunata_y_jacinda_3a.txt, Mauricia, dormía
fortunata_y_jacinda_3a.txt, Fortunata, dijo
fortunata_y_jacinda_3a.txt, Fortunata, sabía
fortunata_y_jacinda_3a.txt, Fortunata, miraba
fortunata_y_jacinda_3a.txt, Fortunata, pensaba
fortunata_y_jacinda_3a.txt, Mauricia, contenta
fortunata_y_jacinda_3a.txt, Fortunata, examinó
fortunata_y_jacinda_3a.txt, Fortunata, supo
fortunata_y_jacinda_3a.txt, Mauricia, pareció
fortunata_y_jacinda_3a.txt, Mauricia, seguía
fortunata_y_jacinda_3a.txt, Fortunata, aguardó
fortunata_y_jacinda_3a.txt, Fortunata, botica
fortunata_y_jacinda_3a.txt, Maxi, solo
fortunata_y_jacinda_3a.txt, Fortunata, mostrase
fortunata_y_jacinda_3a.txt, Maxi, prometió
fortunata_y_jacinda_3a.txt, Maximiliano, detuvieron
fortunata_y_jacinda_3a.txt, Fortunata, pasó
fortunata_y_jacinda_3a.txt, Mauricia, hacía
fortunata_y_jacinda_3a.txt, Fortunata, sujetarla
fortunata_y_jacinda_3a.txt, Mauricia, tranquilizarse
fortunata_y_jacinda_3a.txt, Fortunata, echó
fortunata_y_jacinda_3a.txt, Fortunata, impuso
fortunata_y_jacinda_3a.txt, Fortunata, retiró
fortunata_y_jacinda_3a.txt, Maximiliano, opuso
fortunata_y_jacinda_3a.txt, Fortunata, salió
fortunata_y_jacinda_3a.txt, Fortunata, creía
fortunata_y_jacinda_3a.txt, Fortunata, entró
fortunata_y_jacinda_3a.txt, Mauricia, dormía
fortunata_y_jacinda_3a.txt, Fortunata, gustan
fortunata_y_jacinda_3a.txt, Fortunata, movía
fortunata_y_jacinda_3a.txt, Fortunata, comprendió
fortunata_y_jacinda_3a.txt, Fortunata, empezaba
fortunata_y_jacinda_3a.txt, Fortunata, sintió
